"","userid","version","sum_gamerounds","retention_1","retention_7"
"33503",522102,"gate_30",23,"True","False"
"33504",4068620,"gate_30",129,"True","False"
"33505",3374855,"gate_30",18,"False","False"
"33506",7233421,"gate_30",171,"True","True"
"33507",2233868,"gate_30",5,"False","False"
"33508",1730456,"gate_30",1,"False","False"
"33509",2060975,"gate_30",90,"True","True"
"33510",6714318,"gate_30",3,"False","False"
"33511",7741373,"gate_30",16,"True","False"
"33512",6856354,"gate_30",1,"False","False"
"33513",5091234,"gate_30",10,"False","False"
"33514",2990618,"gate_30",2,"False","False"
"33515",9356712,"gate_30",44,"False","False"
"33516",6052118,"gate_30",254,"True","True"
"33517",4639667,"gate_30",224,"True","True"
"33518",1827419,"gate_30",11,"False","False"
"33519",1135638,"gate_30",5,"False","False"
"33520",4335058,"gate_30",50,"True","True"
"33521",2231072,"gate_30",9,"False","False"
"33522",2319591,"gate_30",5,"False","False"
"33523",7705061,"gate_30",11,"True","False"
"33524",9173768,"gate_30",148,"False","True"
"33525",7284512,"gate_30",32,"False","False"
"33526",5620815,"gate_30",13,"True","False"
"33527",6705977,"gate_30",0,"False","False"
"33528",2625832,"gate_30",5,"False","False"
"33529",9322029,"gate_30",8,"False","False"
"33530",1355817,"gate_30",13,"True","False"
"33531",3012403,"gate_30",28,"True","False"
"33532",4116397,"gate_30",24,"True","True"
"33533",7229936,"gate_30",10,"False","False"
"33534",2463640,"gate_30",2,"False","False"
"33535",4570130,"gate_30",17,"False","False"
"33536",9872033,"gate_30",14,"True","False"
"33537",4191270,"gate_30",25,"False","True"
"33538",3741253,"gate_30",478,"True","True"
"33539",7082752,"gate_30",30,"True","True"
"33540",6745868,"gate_30",10,"False","False"
"33541",1944655,"gate_30",21,"True","False"
"33542",2014633,"gate_30",15,"False","False"
"33543",4046220,"gate_30",74,"True","False"
"33544",7286406,"gate_30",103,"True","True"
"33545",9645595,"gate_30",18,"True","False"
"33546",7032538,"gate_30",4,"False","False"
"33547",6774409,"gate_30",37,"True","False"
"33548",5282587,"gate_30",9,"False","True"
"33549",587789,"gate_30",28,"False","False"
"33550",482662,"gate_30",824,"True","True"
"33551",8493389,"gate_30",26,"False","False"
"33552",6757453,"gate_30",11,"True","False"
"33553",9307472,"gate_30",104,"True","False"
"33554",9979720,"gate_30",183,"True","True"
"33555",5018666,"gate_30",19,"False","False"
"33556",9141417,"gate_30",8,"False","False"
"33557",6718665,"gate_30",4,"False","False"
"33558",5141368,"gate_30",78,"True","False"
"33559",943935,"gate_30",3,"False","False"
"33560",5767949,"gate_30",7,"False","False"
"33561",2109145,"gate_30",17,"False","False"
"33562",3789697,"gate_30",29,"False","False"
"33563",3720138,"gate_30",2,"False","False"
"33564",4943029,"gate_30",2,"False","False"
"33565",8618141,"gate_30",95,"True","False"
"33566",9310701,"gate_30",2,"False","False"
"33567",1600263,"gate_30",12,"True","True"
"33568",2599071,"gate_30",6,"False","False"
"33569",8146574,"gate_30",30,"False","False"
"33570",2478967,"gate_30",29,"False","False"
"33571",4286220,"gate_30",201,"True","True"
"33572",4609976,"gate_30",12,"False","False"
"33573",4756871,"gate_30",1,"False","False"
"33574",1080984,"gate_30",4,"False","False"
"33575",1783851,"gate_30",97,"False","False"
"33576",4727329,"gate_30",80,"False","True"
"33577",9292597,"gate_30",7,"True","False"
"33578",6858228,"gate_30",2,"False","False"
"33579",6890351,"gate_30",43,"True","False"
"33580",3444000,"gate_30",14,"False","False"
"33581",1785435,"gate_30",4,"True","False"
"33582",8626834,"gate_30",4,"False","False"
"33583",7262101,"gate_30",5,"False","False"
"33584",9029683,"gate_30",25,"False","False"
"33585",773477,"gate_30",13,"True","False"
"33586",5308071,"gate_30",4,"True","False"
"33587",4182153,"gate_30",22,"False","False"
"33588",9164934,"gate_30",223,"True","True"
"33589",5037692,"gate_30",25,"True","False"
"33590",7391552,"gate_30",404,"True","True"
"33591",3660762,"gate_30",24,"False","False"
"33592",4017331,"gate_30",4,"False","False"
"33593",3183430,"gate_30",3,"False","False"
"33594",9002636,"gate_30",8,"False","True"
"33595",5642342,"gate_30",3,"False","False"
"33596",9762620,"gate_30",4,"False","False"
"33597",7433714,"gate_30",2,"False","False"
"33598",1013751,"gate_30",55,"True","False"
"33599",2755916,"gate_30",114,"True","False"
"33600",8213808,"gate_30",14,"False","False"
"33601",9235798,"gate_30",8,"True","False"
"33602",9208135,"gate_30",6,"False","False"
"33603",8494979,"gate_30",9,"True","False"
"33604",9185693,"gate_30",21,"False","False"
"33605",3941591,"gate_30",0,"False","False"
"33606",7620226,"gate_30",21,"True","False"
"33607",3832321,"gate_30",19,"True","False"
"33608",3299392,"gate_30",8,"False","False"
"33609",7282228,"gate_30",8,"True","False"
"33610",817996,"gate_30",13,"True","False"
"33611",6997997,"gate_30",6,"False","False"
"33612",1203693,"gate_30",6,"False","False"
"33613",3386743,"gate_30",35,"True","False"
"33614",9916251,"gate_30",0,"False","False"
"33615",7048862,"gate_30",16,"True","False"
"33616",8799751,"gate_30",10,"False","False"
"33617",2029041,"gate_30",1,"False","False"
"33618",7143184,"gate_30",22,"True","False"
"33619",2257095,"gate_30",31,"True","False"
"33620",6082602,"gate_30",64,"True","False"
"33621",3294019,"gate_30",6,"False","False"
"33622",8558804,"gate_30",13,"False","False"
"33623",4350387,"gate_30",2,"False","False"
"33624",8136476,"gate_30",85,"True","True"
"33625",1626379,"gate_30",9,"False","False"
"33626",8513480,"gate_30",23,"True","False"
"33627",9476793,"gate_30",2,"False","False"
"33628",4672248,"gate_30",45,"False","False"
"33629",3906724,"gate_30",36,"False","False"
"33630",6753327,"gate_30",19,"True","False"
"33631",1205798,"gate_30",3,"False","False"
"33632",8068724,"gate_30",30,"True","False"
"33633",7363202,"gate_30",3,"False","False"
"33634",3655432,"gate_30",19,"True","False"
"33635",1649037,"gate_30",29,"True","False"
"33636",5499269,"gate_30",14,"False","False"
"33637",8558369,"gate_30",74,"True","True"
"33638",854345,"gate_30",235,"True","True"
"33639",2185936,"gate_30",88,"True","True"
"33640",457309,"gate_30",19,"False","False"
"33641",4227900,"gate_30",349,"True","True"
"33642",2322656,"gate_30",645,"True","True"
"33643",4112748,"gate_30",60,"True","True"
"33644",4452508,"gate_30",16,"True","False"
"33645",9450276,"gate_30",6,"True","False"
"33646",3676364,"gate_30",410,"True","True"
"33647",2716069,"gate_30",36,"True","False"
"33648",1454864,"gate_30",16,"False","False"
"33649",1977278,"gate_30",160,"True","True"
"33650",2065419,"gate_30",76,"True","False"
"33651",4596881,"gate_30",249,"True","True"
"33652",4473286,"gate_30",77,"True","False"
"33653",4186743,"gate_30",42,"True","False"
"33654",3459169,"gate_30",65,"True","True"
"33655",7756678,"gate_30",15,"False","False"
"33656",7882453,"gate_30",0,"False","False"
"33657",992288,"gate_30",22,"False","False"
"33658",8338616,"gate_30",12,"False","False"
"33659",7699155,"gate_30",49,"False","False"
"33660",3490198,"gate_30",19,"True","False"
"33661",540372,"gate_30",9,"True","False"
"33662",363287,"gate_30",39,"True","False"
"33663",4171120,"gate_30",123,"True","False"
"33664",4490950,"gate_30",8,"True","False"
"33665",8987422,"gate_30",3,"False","False"
"33666",8685411,"gate_30",125,"True","True"
"33667",3490856,"gate_30",19,"True","False"
"33668",524594,"gate_30",249,"True","True"
"33669",9462012,"gate_30",13,"True","False"
"33670",8741113,"gate_30",29,"False","True"
"33671",6351271,"gate_30",26,"False","False"
"33672",4681638,"gate_30",70,"True","False"
"33673",6169683,"gate_30",3,"False","False"
"33674",3283830,"gate_30",8,"False","False"
"33675",917133,"gate_30",82,"True","False"
"33676",8744092,"gate_30",44,"True","False"
"33677",7383407,"gate_30",10,"False","False"
"33678",1306286,"gate_30",10,"False","False"
"33679",9757824,"gate_30",186,"True","True"
"33680",5143215,"gate_30",60,"True","False"
"33681",1711566,"gate_30",12,"False","False"
"33682",5390437,"gate_30",34,"True","False"
"33683",8005949,"gate_30",10,"False","False"
"33684",5327866,"gate_30",165,"False","False"
"33685",7147475,"gate_30",171,"True","True"
"33686",2006539,"gate_30",20,"False","True"
"33687",7073970,"gate_30",179,"True","True"
"33688",4549466,"gate_30",86,"True","True"
"33689",8724942,"gate_30",2,"False","False"
"33690",4573680,"gate_30",84,"True","True"
"33691",6584664,"gate_30",26,"False","False"
"33692",7318066,"gate_30",86,"True","True"
"33693",9433547,"gate_30",12,"False","False"
"33694",7252859,"gate_30",3,"False","False"
"33695",618712,"gate_30",382,"True","True"
"33696",7998656,"gate_30",23,"True","True"
"33697",9551625,"gate_30",5,"False","False"
"33698",5464608,"gate_30",28,"True","False"
"33699",4561468,"gate_30",3,"True","False"
"33700",2705508,"gate_30",3,"False","False"
"33701",7593297,"gate_30",110,"True","False"
"33702",1014324,"gate_30",242,"True","False"
"33703",3607649,"gate_30",7,"False","False"
"33704",4675988,"gate_30",38,"True","True"
"33705",1695959,"gate_30",20,"False","False"
"33706",5068720,"gate_30",123,"True","True"
"33707",2199318,"gate_30",126,"True","True"
"33708",2337948,"gate_30",2,"False","False"
"33709",5629175,"gate_30",54,"True","False"
"33710",8377768,"gate_30",204,"True","True"
"33711",3804707,"gate_30",2,"False","False"
"33712",9642350,"gate_30",57,"True","True"
"33713",4810437,"gate_30",319,"True","True"
"33714",4344355,"gate_30",13,"False","False"
"33715",6110620,"gate_30",0,"False","False"
"33716",9163582,"gate_30",155,"False","True"
"33717",7714184,"gate_30",62,"True","False"
"33718",6091088,"gate_30",8,"True","False"
"33719",8581022,"gate_30",121,"True","False"
"33720",500353,"gate_30",14,"True","False"
"33721",8962648,"gate_30",14,"True","False"
"33722",1692802,"gate_30",34,"False","True"
"33723",1149700,"gate_30",1,"False","False"
"33724",3999654,"gate_30",1,"False","False"
"33725",9936704,"gate_30",2,"False","False"
"33726",1988473,"gate_30",8,"False","False"
"33727",2002876,"gate_30",18,"False","False"
"33728",5280533,"gate_30",71,"True","True"
"33729",6387006,"gate_30",15,"True","False"
"33730",5524400,"gate_30",8,"False","False"
"33731",8354689,"gate_30",9,"False","False"
"33732",1816821,"gate_30",46,"True","True"
"33733",5384008,"gate_30",4,"False","False"
"33734",2144403,"gate_30",6,"True","False"
"33735",3289939,"gate_30",20,"False","False"
"33736",16180,"gate_30",5,"False","False"
"33737",5315422,"gate_30",14,"True","False"
"33738",2135356,"gate_30",1,"False","False"
"33739",2927052,"gate_30",12,"True","False"
"33740",647342,"gate_30",0,"False","False"
"33741",7905570,"gate_30",3,"False","False"
"33742",9322052,"gate_30",3,"True","False"
"33743",5216425,"gate_30",0,"False","False"
"33744",1738497,"gate_30",7,"False","False"
"33745",4757032,"gate_30",0,"False","False"
"33746",146502,"gate_30",15,"True","False"
"33747",8314921,"gate_30",132,"True","True"
"33748",6542723,"gate_30",3,"False","False"
"33749",9906564,"gate_30",62,"True","False"
"33750",5580097,"gate_30",199,"True","True"
"33751",8530393,"gate_30",127,"True","True"
"33752",5974712,"gate_30",50,"False","True"
"33753",8150214,"gate_30",14,"False","False"
"33754",7024849,"gate_30",1,"False","False"
"33755",4746624,"gate_30",8,"False","False"
"33756",1109894,"gate_30",1,"False","False"
"33757",6869801,"gate_30",12,"True","False"
"33758",4896794,"gate_30",41,"True","False"
"33759",2518219,"gate_30",54,"True","False"
"33760",4651088,"gate_30",104,"True","False"
"33761",9712456,"gate_30",63,"True","False"
"33762",6246616,"gate_30",19,"True","False"
"33763",6947809,"gate_30",0,"False","False"
"33764",8270850,"gate_30",8,"False","False"
"33765",2428348,"gate_30",10,"False","False"
"33766",2919978,"gate_30",76,"True","False"
"33767",9563157,"gate_30",25,"True","False"
"33768",4450083,"gate_30",1,"False","False"
"33769",2872968,"gate_30",5,"False","False"
"33770",7364775,"gate_30",18,"True","False"
"33771",5402811,"gate_30",0,"False","False"
"33772",7979163,"gate_30",1,"False","False"
"33773",8807172,"gate_30",12,"False","False"
"33774",5210397,"gate_30",3,"False","False"
"33775",9564642,"gate_30",16,"True","False"
"33776",4558428,"gate_30",3,"False","False"
"33777",2456438,"gate_30",16,"False","True"
"33778",7507650,"gate_30",2,"False","False"
"33779",7013406,"gate_30",117,"True","True"
"33780",1157639,"gate_30",15,"True","False"
"33781",8430517,"gate_30",3,"False","False"
"33782",7229846,"gate_30",1,"False","False"
"33783",7896848,"gate_30",2,"False","False"
"33784",9441361,"gate_30",215,"True","False"
"33785",3783984,"gate_30",8,"True","False"
"33786",4682942,"gate_30",4,"False","False"
"33787",4417653,"gate_30",10,"False","False"
"33788",1943688,"gate_30",5,"False","False"
"33789",1799307,"gate_30",9,"False","False"
"33790",6882070,"gate_30",21,"False","False"
"33791",9231312,"gate_30",16,"True","False"
"33792",9971042,"gate_30",892,"True","True"
"33793",5801453,"gate_30",2,"False","False"
"33794",9055481,"gate_30",0,"False","False"
"33795",8183215,"gate_30",194,"True","True"
"33796",628230,"gate_30",49,"True","False"
"33797",6601076,"gate_30",2,"False","False"
"33798",843525,"gate_30",0,"False","False"
"33799",58189,"gate_30",23,"False","False"
"33800",5139257,"gate_30",50,"True","True"
"33801",6539070,"gate_30",132,"False","False"
"33802",3707837,"gate_30",0,"False","False"
"33803",5197220,"gate_30",7,"True","False"
"33804",9904673,"gate_30",17,"True","False"
"33805",3606090,"gate_30",153,"True","True"
"33806",5158925,"gate_30",49,"True","False"
"33807",7972269,"gate_30",55,"False","False"
"33808",8453308,"gate_30",475,"True","True"
"33809",5197824,"gate_30",39,"False","False"
"33810",342740,"gate_30",70,"True","False"
"33811",2197461,"gate_30",48,"True","True"
"33812",3296656,"gate_30",4,"False","False"
"33813",6590270,"gate_30",41,"False","False"
"33814",1109055,"gate_30",203,"False","True"
"33815",4437332,"gate_30",284,"True","True"
"33816",9400802,"gate_30",7,"True","False"
"33817",688579,"gate_30",3,"False","False"
"33818",7634157,"gate_30",13,"True","False"
"33819",4157403,"gate_30",14,"False","False"
"33820",9752412,"gate_30",0,"False","False"
"33821",8299931,"gate_30",11,"False","False"
"33822",1637149,"gate_30",9,"False","False"
"33823",3383893,"gate_30",1,"False","False"
"33824",3090601,"gate_30",8,"False","False"
"33825",7195088,"gate_30",24,"False","False"
"33826",1551515,"gate_30",5,"False","False"
"33827",9610749,"gate_30",49,"True","False"
"33828",9856781,"gate_30",30,"False","True"
"33829",3584151,"gate_30",115,"True","False"
"33830",3446695,"gate_30",6,"False","True"
"33831",4566876,"gate_30",0,"False","False"
"33832",8721855,"gate_30",128,"True","False"
"33833",7769800,"gate_30",0,"False","False"
"33834",3099703,"gate_30",3,"False","False"
"33835",7526185,"gate_30",534,"True","True"
"33836",6413195,"gate_30",12,"True","False"
"33837",5695195,"gate_30",4,"False","False"
"33838",6083602,"gate_30",4,"True","False"
"33839",2005554,"gate_30",22,"False","False"
"33840",3894858,"gate_30",6,"False","False"
"33841",6458552,"gate_30",0,"False","False"
"33842",6592078,"gate_30",13,"False","False"
"33843",793690,"gate_30",5,"False","False"
"33844",5521162,"gate_30",21,"False","False"
"33845",357087,"gate_30",8,"False","False"
"33846",197217,"gate_30",9,"False","False"
"33847",7960077,"gate_30",9,"True","False"
"33848",5750088,"gate_30",18,"False","False"
"33849",4935409,"gate_30",9,"False","False"
"33850",239796,"gate_30",229,"True","True"
"33851",8720424,"gate_30",22,"True","False"
"33852",4320055,"gate_30",8,"False","False"
"33853",35056,"gate_30",84,"True","False"
"33854",2384708,"gate_30",11,"False","False"
"33855",6162605,"gate_30",10,"False","False"
"33856",259121,"gate_30",1,"False","False"
"33857",1004650,"gate_30",169,"True","True"
"33858",751141,"gate_30",16,"False","False"
"33859",4492159,"gate_30",51,"True","False"
"33860",6380727,"gate_30",13,"True","False"
"33861",2847326,"gate_30",1,"False","False"
"33862",8368374,"gate_30",31,"True","False"
"33863",2583039,"gate_30",49,"True","False"
"33864",4445908,"gate_30",16,"False","False"
"33865",3485316,"gate_30",4,"False","False"
"33866",4689712,"gate_30",23,"True","False"
"33867",8276181,"gate_30",48,"False","True"
"33868",8446202,"gate_30",40,"True","False"
"33869",3128748,"gate_30",236,"True","False"
"33870",4766832,"gate_30",166,"True","True"
"33871",1810278,"gate_30",20,"False","False"
"33872",1484427,"gate_30",1,"False","False"
"33873",753733,"gate_30",1,"False","False"
"33874",7260727,"gate_30",55,"True","False"
"33875",2961802,"gate_30",1,"True","False"
"33876",1663190,"gate_30",13,"False","False"
"33877",3380074,"gate_30",191,"True","True"
"33878",5630161,"gate_30",4,"False","False"
"33879",4498520,"gate_30",11,"False","False"
"33880",849646,"gate_30",58,"True","False"
"33881",8399992,"gate_30",16,"False","False"
"33882",1473904,"gate_30",20,"False","False"
"33883",5216446,"gate_30",2,"True","False"
"33884",8958529,"gate_30",0,"False","False"
"33885",9338427,"gate_30",2,"False","False"
"33886",69927,"gate_30",1906,"True","True"
"33887",8305595,"gate_30",30,"True","False"
"33888",6776919,"gate_30",3,"False","False"
"33889",7109265,"gate_30",66,"False","False"
"33890",2142638,"gate_30",15,"True","False"
"33891",4244550,"gate_30",61,"True","False"
"33892",7201361,"gate_30",47,"True","False"
"33893",4772528,"gate_30",14,"True","False"
"33894",262307,"gate_30",2,"False","False"
"33895",3383543,"gate_30",55,"True","True"
"33896",2913381,"gate_30",98,"False","False"
"33897",562540,"gate_30",5,"True","False"
"33898",3318950,"gate_30",0,"False","False"
"33899",9048094,"gate_30",1,"False","False"
"33900",764081,"gate_30",697,"True","False"
"33901",5712016,"gate_30",109,"True","True"
"33902",5821834,"gate_30",1,"True","False"
"33903",2814371,"gate_30",16,"False","False"
"33904",791309,"gate_30",275,"True","False"
"33905",9574035,"gate_30",4,"True","False"
"33906",6886217,"gate_30",24,"True","False"
"33907",3921961,"gate_30",8,"False","False"
"33908",1385589,"gate_30",130,"True","True"
"33909",741291,"gate_30",182,"True","True"
"33910",9681997,"gate_30",3,"False","False"
"33911",1000375,"gate_30",77,"True","False"
"33912",9492983,"gate_30",0,"False","False"
"33913",806494,"gate_30",31,"True","False"
"33914",6396661,"gate_30",462,"True","True"
"33915",1995865,"gate_30",21,"True","False"
"33916",2363427,"gate_30",14,"True","False"
"33917",7281161,"gate_30",63,"False","False"
"33918",4312027,"gate_30",50,"False","False"
"33919",6332667,"gate_30",20,"False","False"
"33920",2766455,"gate_30",4,"False","False"
"33921",8213295,"gate_30",6,"False","True"
"33922",9015104,"gate_30",41,"False","False"
"33923",812566,"gate_30",3,"False","False"
"33924",4737558,"gate_30",8,"False","False"
"33925",3059674,"gate_30",25,"True","False"
"33926",3283069,"gate_30",21,"False","False"
"33927",4386341,"gate_30",11,"False","False"
"33928",7979661,"gate_30",121,"False","True"
"33929",4763057,"gate_30",3,"False","False"
"33930",8262615,"gate_30",7,"False","False"
"33931",5602706,"gate_30",4,"False","False"
"33932",5540259,"gate_30",9,"False","False"
"33933",4223178,"gate_30",21,"True","False"
"33934",4665485,"gate_30",24,"True","False"
"33935",8965798,"gate_30",3,"False","False"
"33936",9352500,"gate_30",3,"False","False"
"33937",2559168,"gate_30",81,"False","False"
"33938",8243389,"gate_30",98,"True","True"
"33939",6568218,"gate_30",3,"False","False"
"33940",6139593,"gate_30",54,"True","False"
"33941",1309140,"gate_30",50,"True","False"
"33942",7680891,"gate_30",12,"False","False"
"33943",8778251,"gate_30",18,"True","False"
"33944",1995803,"gate_30",3,"False","False"
"33945",5324527,"gate_30",33,"False","False"
"33946",625769,"gate_30",7,"False","False"
"33947",1962253,"gate_30",5,"False","False"
"33948",9746614,"gate_30",4,"False","False"
"33949",3938870,"gate_30",14,"True","False"
"33950",535938,"gate_30",171,"True","False"
"33951",6339939,"gate_30",4,"False","False"
"33952",467538,"gate_30",4,"True","False"
"33953",1976529,"gate_30",1,"False","False"
"33954",8796618,"gate_30",6,"False","False"
"33955",5634935,"gate_30",37,"False","True"
"33956",4829150,"gate_30",6,"False","False"
"33957",9317819,"gate_30",72,"False","False"
"33958",2478893,"gate_30",2,"False","False"
"33959",1019696,"gate_30",52,"True","True"
"33960",4717458,"gate_30",25,"False","False"
"33961",1399678,"gate_30",31,"False","False"
"33962",9831366,"gate_30",55,"True","False"
"33963",8751108,"gate_30",181,"True","True"
"33964",7871860,"gate_30",46,"True","False"
"33965",7060631,"gate_30",21,"True","False"
"33966",8251598,"gate_30",113,"True","False"
"33967",1268937,"gate_30",8,"False","False"
"33968",4382642,"gate_30",8,"False","False"
"33969",2975676,"gate_30",11,"False","False"
"33970",2308523,"gate_30",7,"True","False"
"33971",702170,"gate_30",433,"True","True"
"33972",8301604,"gate_30",16,"True","False"
"33973",3039925,"gate_30",40,"True","False"
"33974",7084007,"gate_30",215,"True","True"
"33975",369522,"gate_30",237,"True","True"
"33976",4099437,"gate_30",1,"False","False"
"33977",7222229,"gate_30",16,"True","False"
"33978",2869249,"gate_30",68,"True","False"
"33979",364522,"gate_30",8,"False","False"
"33980",2964474,"gate_30",139,"True","True"
"33981",5378086,"gate_30",1,"False","False"
"33982",9393906,"gate_30",7,"True","False"
"33983",2968849,"gate_30",9,"False","False"
"33984",3838044,"gate_30",4,"False","False"
"33985",798168,"gate_30",2,"False","False"
"33986",8932488,"gate_30",13,"False","False"
"33987",5013519,"gate_30",10,"True","False"
"33988",3757890,"gate_30",32,"True","False"
"33989",3391660,"gate_30",70,"True","False"
"33990",9033292,"gate_30",154,"True","True"
"33991",5731622,"gate_30",21,"False","False"
"33992",9033671,"gate_30",48,"False","True"
"33993",9282498,"gate_30",0,"False","False"
"33994",7499407,"gate_30",8,"True","False"
"33995",3643961,"gate_30",60,"True","True"
"33996",7574204,"gate_30",3,"False","False"
"33997",3133300,"gate_30",3,"False","False"
"33998",8034279,"gate_30",35,"True","False"
"33999",5866914,"gate_30",0,"False","False"
"34000",4031581,"gate_30",3,"False","False"
"34001",4107344,"gate_30",2,"False","False"
"34002",487526,"gate_30",17,"False","False"
"34003",1167718,"gate_30",10,"False","False"
"34004",1102950,"gate_30",32,"True","False"
"34005",4226600,"gate_30",44,"False","False"
"34006",7119760,"gate_30",120,"True","True"
"34007",5210311,"gate_30",44,"True","True"
"34008",295850,"gate_30",8,"False","False"
"34009",3263575,"gate_30",41,"False","False"
"34010",992566,"gate_30",8,"True","False"
"34011",9989465,"gate_30",10,"False","False"
"34012",1389918,"gate_30",56,"True","False"
"34013",6117833,"gate_30",93,"True","False"
"34014",1232741,"gate_30",163,"True","True"
"34015",7707868,"gate_30",225,"True","False"
"34016",7965636,"gate_30",0,"False","False"
"34017",8846903,"gate_30",17,"True","False"
"34018",5589910,"gate_30",20,"False","False"
"34019",1743051,"gate_30",19,"True","False"
"34020",6273104,"gate_30",23,"False","False"
"34021",4867685,"gate_30",33,"True","False"
"34022",6669244,"gate_30",100,"True","False"
"34023",4308745,"gate_30",29,"True","False"
"34024",5759220,"gate_30",15,"True","False"
"34025",3179467,"gate_30",10,"False","False"
"34026",5815542,"gate_30",1,"False","False"
"34027",382523,"gate_30",16,"True","False"
"34028",3251133,"gate_30",12,"True","False"
"34029",750941,"gate_30",1,"False","False"
"34030",1664010,"gate_30",2,"False","False"
"34031",6510784,"gate_30",13,"True","False"
"34032",4510445,"gate_30",15,"False","False"
"34033",9119840,"gate_30",53,"True","True"
"34034",3620754,"gate_30",42,"False","False"
"34035",1164531,"gate_30",5,"False","False"
"34036",3122580,"gate_30",71,"True","False"
"34037",9748313,"gate_30",0,"False","False"
"34038",7427389,"gate_30",121,"True","True"
"34039",9459725,"gate_30",9,"False","False"
"34040",8482345,"gate_30",24,"True","False"
"34041",9731238,"gate_30",6,"False","False"
"34042",110479,"gate_30",0,"False","True"
"34043",3701108,"gate_30",18,"False","False"
"34044",3839870,"gate_30",64,"True","True"
"34045",208389,"gate_30",3,"False","False"
"34046",8430667,"gate_30",21,"True","False"
"34047",6101843,"gate_30",83,"True","True"
"34048",8477443,"gate_30",48,"True","False"
"34049",8295966,"gate_30",172,"True","True"
"34050",4983114,"gate_30",7,"False","False"
"34051",4115296,"gate_30",12,"False","False"
"34052",6004967,"gate_30",36,"True","True"
"34053",8649372,"gate_30",5,"True","False"
"34054",1751677,"gate_30",5,"True","False"
"34055",3691229,"gate_30",6,"True","False"
"34056",301904,"gate_30",2,"False","False"
"34057",5260416,"gate_30",9,"True","False"
"34058",2465803,"gate_30",30,"True","False"
"34059",1481213,"gate_30",2,"False","False"
"34060",1712065,"gate_30",7,"False","False"
"34061",5444307,"gate_30",44,"True","True"
"34062",7422838,"gate_30",23,"False","False"
"34063",2332057,"gate_30",14,"True","False"
"34064",7827277,"gate_30",8,"False","False"
"34065",417339,"gate_30",120,"True","False"
"34066",2903109,"gate_30",6,"False","False"
"34067",1363838,"gate_30",15,"True","False"
"34068",9422964,"gate_30",20,"False","False"
"34069",9077442,"gate_30",16,"True","False"
"34070",6766841,"gate_30",11,"False","False"
"34071",4289240,"gate_30",6,"False","False"
"34072",8860441,"gate_30",37,"False","True"
"34073",1644581,"gate_30",2,"False","False"
"34074",6149942,"gate_30",0,"False","False"
"34075",1216497,"gate_30",57,"True","False"
"34076",7536890,"gate_30",13,"True","False"
"34077",933319,"gate_30",292,"True","True"
"34078",8081814,"gate_30",173,"True","True"
"34079",7495503,"gate_30",70,"True","False"
"34080",2605541,"gate_30",23,"False","False"
"34081",2726772,"gate_30",435,"True","True"
"34082",4514217,"gate_30",7,"False","False"
"34083",4409710,"gate_30",30,"False","False"
"34084",6985664,"gate_30",36,"True","False"
"34085",6509669,"gate_30",17,"False","False"
"34086",5849210,"gate_30",6,"True","False"
"34087",1072403,"gate_30",2,"False","False"
"34088",9017658,"gate_30",4,"False","False"
"34089",9315079,"gate_30",4,"False","False"
"34090",7640193,"gate_30",227,"True","True"
"34091",2607534,"gate_30",109,"True","True"
"34092",6978455,"gate_30",76,"True","True"
"34093",835089,"gate_30",2,"False","False"
"34094",6285273,"gate_30",5,"False","False"
"34095",5362356,"gate_30",32,"False","True"
"34096",6020759,"gate_30",32,"False","False"
"34097",9110387,"gate_30",2,"False","False"
"34098",8008084,"gate_30",3,"False","False"
"34099",4007810,"gate_30",21,"False","False"
"34100",8948531,"gate_30",39,"True","False"
"34101",1198242,"gate_30",29,"False","False"
"34102",7912779,"gate_30",3,"False","False"
"34103",5779282,"gate_30",4,"False","False"
"34104",1726010,"gate_30",1,"False","False"
"34105",1524237,"gate_30",17,"True","True"
"34106",4417662,"gate_30",15,"True","False"
"34107",8951005,"gate_30",44,"True","False"
"34108",9840111,"gate_30",2,"False","False"
"34109",5458727,"gate_30",36,"True","True"
"34110",2365659,"gate_30",0,"False","False"
"34111",6512305,"gate_30",2,"False","False"
"34112",1638246,"gate_30",4,"False","False"
"34113",5923664,"gate_30",83,"True","False"
"34114",1228657,"gate_30",1,"False","False"
"34115",4062522,"gate_30",65,"False","False"
"34116",3423826,"gate_30",7,"True","False"
"34117",9239116,"gate_30",14,"False","False"
"34118",7978481,"gate_30",11,"True","False"
"34119",2767605,"gate_30",0,"False","False"
"34120",7902032,"gate_30",5,"False","False"
"34121",7713167,"gate_30",12,"False","False"
"34122",314144,"gate_30",24,"False","False"
"34123",7971503,"gate_30",20,"True","False"
"34124",5674495,"gate_30",15,"False","False"
"34125",1440912,"gate_30",84,"True","True"
"34126",5144859,"gate_30",0,"False","False"
"34127",5614299,"gate_30",199,"True","True"
"34128",3934039,"gate_30",87,"True","False"
"34129",7259029,"gate_30",49,"True","False"
"34130",6164443,"gate_30",3,"False","False"
"34131",4342922,"gate_30",0,"False","False"
"34132",6208222,"gate_30",2,"False","False"
"34133",6907200,"gate_30",2,"False","False"
"34134",5599761,"gate_30",17,"False","True"
"34135",7985117,"gate_30",0,"False","False"
"34136",9761446,"gate_30",11,"True","False"
"34137",6543915,"gate_30",9,"False","False"
"34138",3701150,"gate_30",4,"False","False"
"34139",9412448,"gate_30",0,"False","False"
